item_id,original_name,released,category,candidate,reason,original_description
xcl_test_deepbreatherplus,DeepBreatherPlus Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, it restores the PP of all moves when the Pokémon reaches a new floor."
xcl_test_distancedodge,DistanceDodge Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon is more likely to evade attacks from far away."
xcl_test_doubleattacker,DoubleAttacker Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, it allows the Pokémon's regular attack to strike twice."
xcl_test_doubledash,DoubleDash Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, it changes the Pokémon's lunging moves into two weaker strikes."
xcl_test_endurecategory,EndureCategory Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, it prevents the Pokémon from fainting to Physical moves, leaving it with 1 HP."
xcl_test_enduretype,EndureType Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, it prevents the Pokémon from fainting to Ice-type moves, leaving it with 1 HP."
xcl_test_erraticattacker,ErraticAttacker Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon's moves are more intensely affected by type match-ups."
xcl_test_erraticdefender,ErraticDefender Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, moves used on the Pokémon are more intensely affected by type match-ups."
xcl_test_excessiveforce,ExcessiveForce Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon will damage nearby enemies after defeating an enemy."
xcl_test_explosionguard,ExplosionGuard Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon will take reduced damage from explosions and splash damage."
xcl_test_explosiveattack,ExplosiveAttack Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon's regular attack explodes outwards with splash damage."
xcl_test_fastfriend,FastFriend Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon has a higher chance of recruiting wild Pokémon."
xcl_test_fasthealer,FastHealer Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon's natural HP-recovery speed is boosted."
xcl_test_gapfiller,GapFiller Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, some of the Pokémon's moves will fill water, lava, and pits."
xcl_test_gapprober,GapProber Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokemon's moves and items that hit in a straight line cannot damage allies."
xcl_test_gratitude,Gratitude Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon gives back recovered HP when it is healed by another Pokémon."
xcl_test_healinlava,HealInLava Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon recovers HP when in lava."
xcl_test_healinwater,HealInWater Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon recovers HP when in water."
xcl_test_healonnewfloor,HealOnNewFloor Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon is fully healed upon entering a new floor."
xcl_test_heartfinder,HeartFinder Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon may find a Heart Scale when it enters a new floor."
xcl_test_hiddenstairfinder,HiddenStairFinder Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon will find more Hidden Stairs when exploring in dungeons."
xcl_test_hitandrun,HitAndRun Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon will not take damage from counter attacks."
xcl_test_knockbackonattack,KnockbackOnAttack Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon's regular attack will knock opponents back."
xcl_test_lavaterrain,LavaTerrain Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon can traverse lava without being burned."
xcl_test_lungeattack,LungeAttack Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, it changes the Pokémon's regular attack into a dash."
xcl_test_mapstatusoncategoryuse,MapStatusOnCategoryUse Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon changes the floor to Grassy Terrain after using a Status move."
xcl_test_mapsurveyor,MapSurveyor Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, it partially reveals the floor's layout the Pokémon reaches a new floor."
xcl_test_masterhurler,MasterHurler Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, items thrown by the Pokémon will pierce through enemies."
xcl_test_misfortunemirror,MisfortuneMirror Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon will more easily dodge attacks if its previous move missed."
xcl_test_multirayshot,MultiRayShot Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, items thrown by the Pokémon will spread out like a fan."
xcl_test_nontraitor,Nontraitor Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon cannot damage allies with its moves."
xcl_test_nostatusinweather,NoStatusInWeather Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon is protected from status conditions when the floor has the Sunny status."
xcl_test_nvecrit,NVECrit Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, it raises the critical-hit ratio of not-very-effective hits."
xcl_test_passthroughattacker,PassThroughAttacker Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokemon's moves and items that hit in a straight line will pass through walls."
xcl_test_ppboost,PPBoost Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon gets an extra 2PP to all of its moves."
xcl_test_practiceswinger,PracticeSwinger Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon will do increased damage if its previous move missed."
xcl_test_pressureplus,PressurePlus Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon will raise the PP usage of opponents that attack it."
xcl_test_removeabilityattack,RemoveAbilityAttack Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, it causes the Pokémon's regular attack to remove the target's ability."
xcl_test_royalveil,RoyalVeil Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon will gradually restore the HP of its allies when its own HP is full."
xcl_test_secondstab,SecondSTAB Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon's Fire-type moves are boosted."
xcl_test_selfcurer,SelfCurer Test,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Bulbasaur family. When kept in the bag, the Pokémon recovers faster from status problems."
